Dates,DRI
2019-11-08,107.85980224609375
2020-04-14,107.6613540649414
2019-11-11,108.06818389892578
2020-01-29,107.17514038085938
2020-04-17,108.1177978515625
2018-07-24,108.16741180419922
2018-09-26,111.39228820800781
2019-05-08,111.51136016845703
2019-03-05,112.24564361572266
2019-02-01,111.28314208984375
2018-12-31,112.97000122070312
2018-11-29,114.38999938964844
2019-08-12,114.55000305175781
2019-07-11,113.25
2019-09-13,112.20999908447266
2019-11-14,111.29000091552734
2020-04-20,113.01000213623047
2020-02-04,113.5199966430664
2020-04-23,114.55000305175781
2018-12-14,114.9800033569336
2019-08-27,117.62000274658203
2018-08-08,117.08999633789062
2018-10-11,116.37999725341797
2018-11-12,117.44999694824219
2019-07-26,119.20999908447266
2019-06-24,118.20999908447266
2019-05-23,116.43000030517578
2019-03-20,114.91999816894531
2019-01-15,115.55999755859375
2019-11-20,117.4800033569336
2020-02-07,121.5
2020-02-10,120.70999908447266
2020-04-29,121.79000091552734
2019-11-26,122.2300033569336
2020-02-13,122.44999694824219
2019-01-30,122.2699966430664
2018-08-23,121.70999908447266
2018-09-24,120.48999786376953
2018-11-27,120.68000030517578
2018-10-26,120.68000030517578
2019-07-09,121.0999984741211
2019-06-07,117.88999938964844
2019-05-06,111.75
2019-04-04,107.06999969482422
2019-09-11,99.36000061035156
2019-11-29,97.5
2020-05-05,98.80000305175781
2019-12-02,95.30999755859375
2020-02-19,95.05999755859375
2020-05-08,87.94999694824219
2019-05-21,88.1500015258789
2019-03-18,77.43000030517578
2018-09-07,82.5999984741211
2018-08-06,70.20999908447266
2018-10-09,59.16999816894531
2019-02-14,65.31999969482422
2018-12-12,49.209999084472656
2019-07-24,41.93000030517578
2019-09-26,34.15999984741211
2019-10-28,42.41999816894531
2019-12-05,39.0
2020-05-11,41.029998779296875
2019-07-03,53.88999938964844
2020-02-25,58.45000076293945
2020-05-14,60.560001373291016
2020-02-28,54.65999984741211
2019-08-08,56.849998474121094
2019-06-05,54.459999084472656
2018-07-20,46.02000045776367
2018-08-21,44.310001373291016
2018-10-24,45.47999954223633
2019-04-02,52.400001525878906
2019-03-01,58.959999084472656
2019-01-28,63.56999969482422
2018-12-27,64.33999633789062
2019-09-09,60.88999938964844
2020-03-02,61.150001525878906
2020-05-20,58.790000915527344
2019-12-17,57.97999954223633
2020-03-05,63.349998474121094
2019-02-12,61.790000915527344
2019-01-11,63.31999969482422
2018-12-10,68.30000305175781
2019-08-23,66.87000274658203
2018-11-08,68.81999969482422
2019-07-22,72.4000015258789
2019-06-20,74.80000305175781
2018-09-05,78.20999908447266
2019-04-17,73.79000091552734
2019-09-24,69.8499984741211
2019-12-20,70.62000274658203
2020-05-26,68.98999786376953
2019-04-30,68.20999908447266
2019-12-23,70.52999877929688
2020-03-11,74.72000122070312
2020-05-29,73.93000030517578
2019-12-26,70.31999969482422
2020-06-01,65.87999725341797
2019-05-02,66.66000366210938
2019-02-27,69.61000061035156
2018-11-23,75.44999694824219
2019-08-06,75.81999969482422
2018-07-18,78.31999969482422
2018-09-20,77.22000122070312
2018-10-22,75.62999725341797
2019-07-05,78.47000122070312
2019-06-03,81.55999755859375
2019-10-09,79.5
2019-10-11,76.86000061035156
2020-03-17,78.30999755859375
2020-06-04,78.12000274658203
2019-10-14,85.93000030517578
2020-03-20,86.04000091552734
2018-11-06,85.58999633789062
2019-06-18,84.73999786376953
2019-05-17,80.88999938964844
2019-04-15,77.7699966430664
2019-03-14,72.93000030517578
2019-01-09,75.94000244140625
2018-08-02,76.5
2018-10-05,76.70999908447266
2019-08-21,74.19000244140625
2019-10-17,74.12999725341797
2020-03-23,70.2699966430664
2020-06-10,71.3499984741211
2019-02-25,75.3499984741211
2020-01-07,70.80999755859375
2020-03-26,74.58999633789062
2019-10-23,72.94999694824219
