Dates,BSD
2020-05-07,11.59000015258789
2018-08-17,11.59000015258789
2019-12-04,11.640000343322754
2020-02-21,11.699999809265137
2018-12-17,11.760000228881836
2019-08-30,11.859999656677246
2018-11-15,11.920000076293945
2019-07-29,11.979999542236328
2019-06-27,11.979999542236328
2019-04-24,11.949999809265137
2018-07-10,11.920000076293945
2018-09-12,11.890000343322754
2019-02-19,11.850000381469727
2019-01-18,11.819999694824219
2020-02-24,11.84000015258789
2020-05-13,11.880000114440918
2019-12-10,11.850000381469727
2020-02-27,11.859999656677246
2019-12-13,11.949999809265137
2020-05-19,12.010000228881836
2019-03-06,12.079999923706055
2018-11-30,12.109999656677246
2019-08-13,12.149999618530273
2019-07-12,12.119999885559082
2019-06-10,12.180000305175781
2019-05-09,12.170000076293945
2018-07-25,12.09000015258789
2018-09-27,12.020000457763672
2018-10-29,11.960000038146973
2019-10-16,11.90999984741211
2019-12-16,11.90999984741211
2020-03-04,11.899999618530273
2020-05-22,11.800000190734863
2019-10-01,11.850000381469727
2019-12-19,11.880000114440918
2018-09-10,11.850000381469727
2019-05-24,11.819999694824219
2018-08-09,11.829999923706055
2019-04-22,11.850000381469727
2019-03-21,11.899999618530273
2019-01-16,12.220000267028809
2019-08-28,12.239999771118164
2018-11-13,12.380000114440918
2018-10-12,12.319999694824219
2019-06-25,12.40999984741211
2020-03-10,12.4399995803833
2020-05-28,12.479999542236328
2019-10-07,12.5
2020-03-13,12.529999732971191
2019-10-10,12.510000228881836
2020-03-16,12.510000228881836
2020-06-03,12.470000267028809
2018-11-28,12.489999771118164
2018-09-25,12.510000228881836
2018-07-23,12.529999732971191
2018-08-24,12.59000015258789
2019-07-10,12.5600004196167
2019-05-07,12.579999923706055
2019-04-05,12.5600004196167
2019-03-04,12.59000015258789
2019-01-31,12.619999885559082
2019-09-12,12.640000343322754
2019-12-31,12.640000343322754
2020-03-19,12.630000114440918
2020-01-03,12.670000076293945
2020-06-09,12.699999809265137
2019-02-15,12.699999809265137
2019-01-14,12.739999771118164
2018-07-06,12.729999542236328
2018-08-07,12.739999771118164
2018-10-10,12.739999771118164
2018-12-13,12.760000228881836
2019-08-26,12.789999961853027
2019-07-25,12.770000457763672
2019-05-22,12.84000015258789
2019-03-19,12.8100004196167
2020-01-06,12.84000015258789
2020-03-25,12.84000015258789
2020-06-12,12.899999618530273
2019-10-22,12.890000343322754
2020-01-09,12.899999618530273
2020-06-15,12.9399995803833
2019-10-25,12.979999542236328
2020-03-31,13.010000228881836
2020-06-18,12.979999542236328
2019-04-03,13.0
2018-08-22,12.960000038146973
2018-10-25,12.979999542236328
2019-01-29,12.880000114440918
2018-12-28,12.850000381469727
2018-11-26,12.819999694824219
2019-08-09,12.859999656677246
2019-07-08,12.899999618530273
2019-06-06,13.020000457763672
2019-09-10,13.09000015258789
2020-01-15,13.130000114440918
2020-04-03,13.1899995803833
2019-10-31,13.180000305175781
2020-04-06,13.260000228881836
2020-06-24,13.270000457763672
2018-11-09,13.300000190734863
2019-07-23,13.380000114440918
2019-06-21,13.40999984741211
2019-05-20,13.359999656677246
2019-04-18,13.25
2018-09-06,13.25
2018-10-08,13.270000457763672
2019-02-13,13.289999961853027
2018-12-11,13.279999732971191
2019-09-25,13.180000305175781
2020-01-21,13.199999809265137
2020-04-09,13.100000381469727
2019-11-06,13.130000114440918
2020-01-24,13.109999656677246
2020-01-27,13.069999694824219
2020-04-15,13.039999961853027
2018-12-26,13.109999656677246
2019-08-07,13.109999656677246
2019-06-04,13.140000343322754
2018-09-21,13.1899995803833
2018-07-19,13.199999809265137
2018-08-20,13.220000267028809
2018-10-23,13.220000267028809
2019-05-03,13.199999809265137
2019-04-01,13.300000190734863
2019-02-28,13.319999694824219
2019-11-12,13.420000076293945
2020-01-30,13.520000457763672
2019-11-15,13.380000114440918
2020-04-21,13.460000038146973
2019-04-16,13.329999923706055
2019-03-15,13.3100004196167
2019-02-11,13.3100004196167
2019-01-10,13.319999694824219
2019-08-22,13.3100004196167
2018-11-07,13.3100004196167
2018-08-03,13.319999694824219
2018-09-04,13.319999694824219
2019-06-19,13.3100004196167
2019-09-23,13.350000381469727
2019-11-18,13.390000343322754
2020-02-05,13.399999618530273
2020-04-24,13.399999618530273
2019-03-29,13.420000076293945
2019-11-21,13.430000305175781
2020-04-27,13.390000343322754
2020-02-11,13.380000114440918
2020-04-30,13.390000343322754
2019-05-01,13.470000267028809
2019-02-26,13.569999694824219
2019-01-25,13.539999961853027
2018-12-24,13.5600004196167
2019-09-06,13.6899995803833
2018-07-17,13.6899995803833
2018-09-19,13.90999984741211
2019-08-05,13.880000114440918
2019-10-08,13.920000076293945
2019-12-11,13.899999618530273
2019-11-27,14.0
2020-02-14,14.100000381469727
2020-05-06,14.1899995803833
2019-01-08,14.300000190734863
2018-12-07,14.260000228881836
2019-08-20,14.15999984741211
2018-11-05,14.09000015258789
2019-07-19,14.119999885559082
2018-10-04,14.09000015258789
2019-06-17,14.09000015258789
2019-05-16,14.109999656677246
2018-08-01,14.140000343322754
2019-03-13,14.260000228881836
2019-12-03,14.3100004196167
2020-02-20,14.34000015258789
2019-12-06,14.270000457763672
2020-05-12,14.210000038146973
2019-12-09,14.119999885559082
2020-02-26,14.149999618530273
2020-05-15,14.140000343322754
2019-03-28,14.0600004196167
2018-09-17,14.020000457763672
2018-08-16,13.979999542236328
2018-10-19,13.9399995803833
2019-04-29,13.949999809265137
2019-01-23,14.0600004196167
2019-09-04,14.100000381469727
2018-11-20,14.170000076293945
2019-07-02,14.1899995803833
2019-05-31,14.229999542236328
2019-12-12,14.220000267028809
2020-05-18,14.239999771118164
2019-09-27,14.239999771118164
2020-03-03,14.279999732971191
2020-05-21,14.300000190734863
2019-05-14,14.229999542236328
2018-08-31,14.260000228881836
2018-07-30,14.25
2018-10-02,14.220000267028809
2019-04-12,14.220000267028809
2019-03-11,14.289999961853027
2019-02-07,14.229999542236328
2019-07-17,14.229999542236328
2019-09-19,14.289999961853027
2019-10-21,14.369999885559082
2019-12-18,14.5
2020-03-06,14.520000457763672
2019-10-03,14.569999694824219
2020-03-09,14.649999618530273
2020-05-27,14.649999618530273
2019-12-24,14.65999984741211
2020-03-12,14.65999984741211
2018-12-20,14.739999771118164
2019-08-01,14.670000076293945
2018-08-14,14.710000038146973
2018-07-13,14.800000190734863
2018-10-17,14.850000381469727
2019-05-29,14.40999984741211
2019-03-26,13.979999542236328
2019-02-22,14.010000228881836
2019-10-04,14.119999885559082
2019-11-05,14.149999618530273
2019-12-27,14.260000228881836
2020-06-02,14.25
2019-12-30,14.270000457763672
2020-03-18,14.210000038146973
2020-06-05,14.260000228881836
2019-07-15,14.3100004196167
2018-12-03,14.300000190734863
2019-06-13,14.300000190734863
2019-01-04,14.359999656677246
2018-08-29,14.369999885559082
2019-02-05,14.40999984741211
2018-11-01,14.350000381469727
2019-08-16,14.369999885559082
2019-04-10,14.460000038146973
2019-09-17,14.390000343322754
2019-10-15,14.3100004196167
2020-01-02,14.319999694824219
2020-06-08,14.270000457763672
2019-10-18,14.25
2020-03-24,14.199999809265137
2020-06-11,14.199999809265137
2020-01-08,14.149999618530273
2019-04-25,14.140000343322754
2019-07-30,14.149999618530273
2019-02-20,14.140000343322754
2018-07-11,14.050000190734863
2018-09-13,13.970000267028809
2018-10-15,13.920000076293945
2019-06-28,13.899999618530273
2018-12-18,14.079999923706055
2018-11-16,14.119999885559082
2019-10-02,14.119999885559082
2020-03-27,14.0600004196167
2020-01-10,14.140000343322754
2019-10-24,14.1899995803833
2020-03-30,14.15999984741211
2020-06-17,14.15999984741211
2020-01-14,14.199999809265137
2020-04-02,14.180000305175781
2019-01-02,14.140000343322754
2019-08-14,14.149999618530273
2018-10-30,14.15999984741211
2019-06-11,14.15999984741211
2019-05-10,14.149999618530273
2019-04-08,14.149999618530273
2018-08-27,14.170000076293945
2018-07-26,14.140000343322754
2018-09-28,14.100000381469727
2019-03-07,14.020000457763672
2019-10-30,14.020000457763672
2020-01-17,14.010000228881836
2020-06-23,14.050000190734863
2020-04-08,14.0600004196167
2020-06-26,14.100000381469727
2019-03-22,14.170000076293945
2019-01-17,14.180000305175781
2019-08-29,14.170000076293945
2018-11-14,14.140000343322754
2019-06-26,14.079999923706055
2018-09-11,14.0600004196167
2018-07-09,14.0
2018-08-10,14.029999732971191
2019-04-23,14.069999694824219
2019-09-30,14.079999923706055
2020-01-23,14.0600004196167
2019-11-08,14.0600004196167
2020-04-14,14.069999694824219
2019-11-11,14.010000228881836
2020-01-29,14.0600004196167
2020-04-17,14.020000457763672
2018-07-24,14.029999732971191
2018-09-26,14.010000228881836
2019-05-08,14.039999961853027
2019-03-05,14.050000190734863
2019-02-01,14.109999656677246
2018-12-31,14.15999984741211
2018-11-29,14.180000305175781
2019-08-12,14.229999542236328
2019-07-11,14.260000228881836
2019-09-13,14.220000267028809
2019-11-14,14.229999542236328
2020-04-20,14.1899995803833
2020-02-04,14.15999984741211
2020-04-23,14.220000267028809
2018-12-14,14.220000267028809
2019-08-27,14.220000267028809
2018-08-08,14.289999961853027
2018-10-11,14.300000190734863
2018-11-12,14.329999923706055
2019-07-26,14.380000114440918
2019-06-24,14.399999618530273
2019-05-23,14.40999984741211
2019-03-20,14.420000076293945
2019-01-15,14.329999923706055
2019-11-20,14.399999618530273
2020-02-07,14.449999809265137
2020-02-10,14.479999542236328
2020-04-29,14.510000228881836
2019-11-26,14.529999732971191
2020-02-13,14.59000015258789
2019-01-30,14.520000457763672
2018-08-23,14.539999961853027
2018-09-24,14.5600004196167
2018-11-27,14.699999809265137
2018-10-26,14.930000305175781
2019-07-09,14.989999771118164
2019-06-07,14.979999542236328
2019-05-06,15.039999961853027
2019-04-04,15.149999618530273
2019-09-11,15.199999809265137
2019-11-29,14.59000015258789
2020-05-05,14.920000076293945
2019-12-02,15.0
2020-02-19,14.779999732971191
2020-05-08,15.079999923706055
2019-05-21,15.029999732971191
2019-03-18,13.880000114440918
2018-09-07,14.380000114440918
2018-08-06,13.770000457763672
2018-10-09,12.050000190734863
2019-02-14,12.34000015258789
2018-12-12,11.630000114440918
2019-07-24,12.010000228881836
2019-09-26,10.329999923706055
2019-10-28,9.960000038146973
2019-12-05,10.760000228881836
2020-05-11,10.520000457763672
2019-07-03,10.529999732971191
2020-02-25,11.170000076293945
2020-05-14,11.90999984741211
2020-02-28,12.369999885559082
2019-08-08,12.6899995803833
2019-06-05,12.770000457763672
2018-07-20,12.4399995803833
2018-08-21,12.1899995803833
2018-10-24,12.0
2019-04-02,12.119999885559082
2019-03-01,12.119999885559082
2019-01-28,12.100000381469727
2018-12-27,12.449999809265137
2019-09-09,12.619999885559082
2020-03-02,12.65999984741211
2020-05-20,12.630000114440918
2019-12-17,12.630000114440918
2020-03-05,12.59000015258789
2019-02-12,12.420000076293945
2019-01-11,12.289999961853027
2018-12-10,12.390000343322754
2019-08-23,12.279999732971191
2018-11-08,12.010000228881836
2019-07-22,11.84000015258789
2019-06-20,11.930000305175781
2018-09-05,11.890000343322754
2019-04-17,12.029999732971191
2019-09-24,12.130000114440918
2019-12-20,12.130000114440918
2020-05-26,12.1899995803833
2019-04-30,12.199999809265137
2019-12-23,12.279999732971191
2020-03-11,12.359999656677246
2020-05-29,12.399999618530273
2019-12-26,12.380000114440918
2020-06-01,12.239999771118164
2019-05-02,12.100000381469727
2019-02-27,12.149999618530273
2018-11-23,12.170000076293945
2019-08-06,12.1899995803833
2018-07-18,12.180000305175781
2018-09-20,12.279999732971191
2018-10-22,12.3100004196167
2019-07-05,12.350000381469727
2019-06-03,12.420000076293945
2019-10-09,12.470000267028809
2019-10-11,12.550000190734863
2020-03-17,12.680000305175781
2020-06-04,12.760000228881836
2019-10-14,12.699999809265137
2020-03-20,12.729999542236328
2018-11-06,12.75
2019-06-18,12.779999732971191
2019-05-17,12.800000190734863
2019-04-15,12.829999923706055
2019-03-14,12.739999771118164
2019-01-09,12.8100004196167
2018-08-02,12.84000015258789
2018-10-05,12.869999885559082
2019-08-21,12.960000038146973
2019-10-17,12.9399995803833
2020-03-23,12.920000076293945
2020-06-10,12.90999984741211
2019-02-25,12.9399995803833
2020-01-07,13.029999732971191
2020-03-26,13.029999732971191
2019-10-23,13.0
